Rating,Subject,Word,Naive,Language,word_length,Class,MeanFamiliarity
2,Toi,kiwi,notNaive,notEnglish,short,plant,0
1,Toi,squirrel,notNaive,notEnglish,long,animal,0
5,Te,squid,notNaive,English,long,animal,0
1,Te,pear,notNaive,English,short,plant,0
3,Te,asparagus,notNaive,English,long,plant,0
2,Te,leek,notNaive,English,short,plant,0
4,Te,donkey,notNaive,English,long,animal,0
3,Te,pigeon,notNaive,English,long,animal,1.0986123
5,Te,eagle,notNaive,English,long,animal,1.0986123
1,Te,squirrel,notNaive,English,long,animal,0
1,Te,woodpecker,notNaive,English,long,animal,0
3,Te,bunny,notNaive,English,long,animal,0
3,Te,fox,notNaive,English,short,animal,1.7917595
2,Te,sheep,notNaive,English,long,animal,2.3025851
5,Te,shark,notNaive,English,long,animal,0.6931472
3,Te,badger,notNaive,English,long,animal,0.6931472
5,Te,moose,notNaive,English,long,animal,0
0,Te,radish,notNaive,English,long,plant,0.6931472
1,Te,cherry,notNaive,English,long,plant,0.6931472
1,Te,tortoise,notNaive,English,long,animal,0
0,Te,mouse,notNaive,English,long,animal,1.9459101
3,Te,pineapple,notNaive,English,long,plant,0
6,Te,whale,notNaive,English,long,animal,1.0986123
1,Te,ant,notNaive,English,short,animal,1.3862944
2,Te,wasp,notNaive,English,short,animal,1.3862944
5,Te,goose,notNaive,English,long,animal,1.7917595
1,Te,orange,notNaive,English,long,plant,1.3862944
0,Te,paprika,notNaive,English,long,plant,0
1,Te,blueberry,notNaive,English,long,plant,0
2,Te,eggplant,notNaive,English,long,plant,0
2,Te,chicken,notNaive,English,long,animal,1.0986123
4,Te,gull,notNaive,English,short,animal,1.6094379
2,Te,butterfly,notNaive,English,long,animal,0
4,Te,goat,notNaive,English,short,animal,1.9459101
0,Te,lemon,notNaive,English,long,plant,0.6931472
0,Te,walnut,notNaive,English,long,plant,0
4,Te,snake,notNaive,English,long,animal,1.6094379
3,Te,pig,notNaive,English,short,animal,2.7725887
4,Te,crocodile,notNaive,English,long,animal,0
1,Te,melon,notNaive,English,long,plant,1.0986123
3,Te,owl,notNaive,English,short,animal,1.3862944
3,Te,lettuce,notNaive,English,long,plant,0
3,Te,horse,notNaive,English,long,animal,3.3322045
3,Te,frog,notNaive,English,short,animal,2.0794415
1,Te,carrot,notNaive,English,long,plant,0.6931472
1,Te,hedgehog,notNaive,English,long,animal,0
5,Te,camel,notNaive,English,long,animal,0.6931472
0,Te,kiwi,notNaive,English,short,plant,0
2,Te,gherkin,notNaive,English,long,plant,0
0,Te,olive,notNaive,English,long,plant,1.0986123
3,Te,beetroot,notNaive,English,long,plant,0
2,Te,almond,notNaive,English,long,plant,0
0,Te,grape,notNaive,English,long,plant,1.0986123
1,Te,broccoli,notNaive,English,long,plant,0
0,Te,peanut,notNaive,English,long,plant,0.6931472
0,Te,bee,notNaive,English,short,animal,1.7917595
4,Te,swan,notNaive,English,short,animal,1.3862944
1,Te,strawberry,notNaive,English,long,plant,0
3,Te,potato,notNaive,English,long,plant,0
3,Te,cucumber,notNaive,English,long,plant,0
5,Te,dolphin,notNaive,English,long,animal,0
2,Te,cat,notNaive,English,short,animal,2.7725887
2,Te,apricot,notNaive,English,long,plant,0
2,Te,spider,notNaive,English,long,animal,0.6931472
4,Te,dog,notNaive,English,short,animal,3.1354942
0,Te,mustard,notNaive,English,long,plant,0
1,Te,mole,notNaive,English,short,animal,1.0986123
3,Te,apple,notNaive,English,long,plant,1.0986123
2,Te,blackberry,notNaive,English,long,plant,0.6931472
4,Te,beaver,notNaive,English,long,animal,0
3,Te,tomato,notNaive,English,long,plant,0
6,Te,vulture,notNaive,English,long,animal,0
7,Te,reindeer,notNaive,English,long,animal,0
1,Te,clove,notNaive,English,long,plant,0
1,Te,banana,notNaive,English,long,plant,0
2,Te,magpie,notNaive,English,long,animal,0
3,Te,bat,notNaive,English,short,animal,2.1972246
8,Te,elephant,notNaive,English,long,animal,0.6931472
0,Te,avocado,notNaive,English,long,plant,0
4,Te,monkey,notNaive,English,long,animal,0
5,Te,lion,notNaive,English,short,animal,1.0986123
4,Te,stork,notNaive,English,long,animal,0
0,Te,mushroom,notNaive,English,long,plant,0.6931472
4,JH,frog,notNaive,notEnglish,short,animal,2.0794415
1,JH,beetroot,notNaive,notEnglish,long,plant,0
6,JH,leek,notNaive,notEnglish,short,plant,0
5,JH,owl,notNaive,notEnglish,short,animal,1.3862944
1,JH,peanut,notNaive,notEnglish,long,plant,0.6931472
1,JH,walnut,notNaive,notEnglish,long,plant,0
4,JH,apple,notNaive,notEnglish,long,plant,1.0986123
3,JH,spider,notNaive,notEnglish,long,animal,0.6931472
6,JH,swan,notNaive,notEnglish,short,animal,1.3862944
2,JH,butterfly,notNaive,notEnglish,long,animal,0
4,JH,goat,notNaive,notEnglish,short,animal,1.9459101
3,JH,fox,notNaive,notEnglish,short,animal,1.7917595
3,JH,melon,notNaive,notEnglish,long,plant,1.0986123
5,JH,donkey,notNaive,notEnglish,long,animal,0
1,JH,asparagus,notNaive,notEnglish,long,plant,0
4,JH,pigeon,notNaive,notEnglish,long,animal,1.0986123
2,JH,bunny,notNaive,notEnglish,long,animal,0
2,JH,clove,notNaive,notEnglish,long,plant,0
2,JH,paprika,notNaive,notEnglish,long,plant,0
2,JH,olive,notNaive,notEnglish,long,plant,1.0986123
7,JH,horse,notNaive,notEnglish,long,animal,3.3322045
3,JH,pineapple,notNaive,notEnglish,long,plant,0
7,JH,moose,notNaive,notEnglish,long,animal,0
4,JH,banana,notNaive,notEnglish,long,plant,0
1,JH,lemon,notNaive,notEnglish,long,plant,0.6931472
8,JH,lion,notNaive,notEnglish,short,animal,1.0986123
7,JH,pig,notNaive,notEnglish,short,animal,2.7725887
4,JH,grape,notNaive,notEnglish,long,plant,1.0986123
1,JH,pear,notNaive,notEnglish,short,plant,0
0,JH,mustard,notNaive,notEnglish,long,plant,0
0,JH,ant,notNaive,notEnglish,short,animal,1.3862944
1,JH,wasp,notNaive,notEnglish,short,animal,1.3862944
5,JH,sheep,notNaive,notEnglish,long,animal,2.3025851
5,JH,woodpecker,notNaive,notEnglish,long,animal,0
3,JH,orange,notNaive,notEnglish,long,plant,1.3862944
6,JH,vulture,notNaive,notEnglish,long,animal,0
1,JH,strawberry,notNaive,notEnglish,long,plant,0
4,JH,dog,notNaive,notEnglish,short,animal,3.1354942
2,JH,chicken,notNaive,notEnglish,long,animal,1.0986123
1,JH,mushroom,notNaive,notEnglish,long,plant,0.6931472
5,JH,monkey,notNaive,notEnglish,long,animal,0
1,JH,tomato,notNaive,notEnglish,long,plant,0
3,JH,mole,notNaive,notEnglish,short,animal,1.0986123
3,JH,badger,notNaive,notEnglish,long,animal,0.6931472
4,JH,potato,notNaive,notEnglish,long,plant,0
2,JH,snake,notNaive,notEnglish,long,animal,1.6094379
5,JH,camel,notNaive,notEnglish,long,animal,0.6931472
1,JH,radish,notNaive,notEnglish,long,plant,0.6931472
4,JH,magpie,notNaive,notEnglish,long,animal,0
2,JH,mouse,notNaive,notEnglish,long,animal,1.9459101
4,JH,gull,notNaive,notEnglish,short,animal,1.6094379
5,JH,crocodile,notNaive,notEnglish,long,animal,0
2,JH,bee,notNaive,notEnglish,short,animal,1.7917595
0,JH,almond,notNaive,notEnglish,long,plant,0
3,JH,broccoli,notNaive,notEnglish,long,plant,0
2,JH,carrot,notNaive,notEnglish,long,plant,0.6931472
3,JH,gherkin,notNaive,notEnglish,long,plant,0
4,JH,shark,notNaive,notEnglish,long,animal,0.6931472
2,JH,avocado,notNaive,notEnglish,long,plant,0
0,JH,blueberry,notNaive,notEnglish,long,plant,0
6,JH,dolphin,notNaive,notEnglish,long,animal,0
3,JH,cat,notNaive,notEnglish,short,animal,2.7725887
5,JH,beaver,notNaive,notEnglish,long,animal,0
6,JH,elephant,notNaive,notEnglish,long,animal,0.6931472
2,JH,apricot,notNaive,notEnglish,long,plant,0
4,JH,tortoise,notNaive,notEnglish,long,animal,0
3,JH,goose,notNaive,notEnglish,long,animal,1.7917595
3,JH,squid,notNaive,notEnglish,long,animal,0
5,JH,lettuce,notNaive,notEnglish,long,plant,0
4,JH,squirrel,notNaive,notEnglish,long,animal,0
2,JH,cherry,notNaive,notEnglish,long,plant,0.6931472
7,JH,whale,notNaive,notEnglish,long,animal,1.0986123
4,JH,eagle,notNaive,notEnglish,long,animal,1.0986123
3,JH,eggplant,notNaive,notEnglish,long,plant,0
1,JH,hedgehog,notNaive,notEnglish,long,animal,0
2,JH,kiwi,notNaive,notEnglish,short,plant,0
2,JH,bat,notNaive,notEnglish,short,animal,2.1972246
0,JH,blackberry,notNaive,notEnglish,long,plant,0.6931472
5,JH,stork,notNaive,notEnglish,long,animal,0
5,JH,reindeer,notNaive,notEnglish,long,animal,0
1,JH,cucumber,notNaive,notEnglish,long,plant,0
2,Sa2,goose,notNaive,English,long,animal,1.7917595
2,Sa2,magpie,notNaive,English,long,animal,0
3,Sa2,lemon,notNaive,English,long,plant,0.6931472
4,Sa2,snake,notNaive,English,long,animal,1.6094379
2,Sa2,olive,notNaive,English,long,plant,1.0986123
4,Sa2,tortoise,notNaive,English,long,animal,0
3,Sa2,gherkin,notNaive,English,long,plant,0
4,Sa2,dolphin,notNaive,English,long,animal,0
4,Sa2,chicken,notNaive,English,long,animal,1.0986123
5,Sa2,sheep,notNaive,English,long,animal,2.3025851
4,Sa2,eggplant,notNaive,English,long,plant,0
0,Sa2,ant,notNaive,English,short,animal,1.3862944
5,Sa2,carrot,notNaive,English,long,plant,0.6931472
4,Sa2,pigeon,notNaive,English,long,animal,1.0986123
0,Sa2,paprika,notNaive,English,long,plant,0
0,Sa2,spider,notNaive,English,long,animal,0.6931472
4,Sa2,owl,notNaive,English,short,animal,1.3862944
7,Sa2,shark,notNaive,English,long,animal,0.6931472
2,Sa2,blackberry,notNaive,English,long,plant,0.6931472
6,Sa2,reindeer,notNaive,English,long,animal,0
3,Sa2,bat,notNaive,English,short,animal,2.1972246
4,Sa2,fox,notNaive,English,short,animal,1.7917595
3,Sa2,tomato,notNaive,English,long,plant,0
1,Sa2,walnut,notNaive,English,long,plant,0
2,Sa2,mouse,notNaive,English,long,animal,1.9459101
3,Sa2,asparagus,notNaive,English,long,plant,0
2,Sa2,kiwi,notNaive,English,short,plant,0
1,Sa2,mushroom,notNaive,English,long,plant,0.6931472
0,Sa2,peanut,notNaive,English,long,plant,0.6931472
2,Sa2,bunny,notNaive,English,long,animal,0
4,Sa2,mole,notNaive,English,short,animal,1.0986123
3,Sa2,pineapple,notNaive,English,long,plant,0
1,Sa2,bee,notNaive,English,short,animal,1.7917595
5,Sa2,gull,notNaive,English,short,animal,1.6094379
6,Sa2,cucumber,notNaive,English,long,plant,0
2,Sa2,clove,notNaive,English,long,plant,0
2,Sa2,butterfly,notNaive,English,long,animal,0
4,Sa2,squirrel,notNaive,English,long,animal,0
6,Sa2,goat,notNaive,English,short,animal,1.9459101
4,Sa2,eagle,notNaive,English,long,animal,1.0986123
5,Sa2,horse,notNaive,English,long,animal,3.3322045
3,Sa2,radish,notNaive,English,long,plant,0.6931472
2,Sa2,frog,notNaive,English,short,animal,2.0794415
8,Sa2,camel,notNaive,English,long,animal,0.6931472
2,Sa2,pear,notNaive,English,short,plant,0
3,Sa2,badger,notNaive,English,long,animal,0.6931472
3,Sa2,monkey,notNaive,English,long,animal,0
3,Sa2,orange,notNaive,English,long,plant,1.3862944
0,Sa2,mustard,notNaive,English,long,plant,0
0,Sa2,cherry,notNaive,English,long,plant,0.6931472
8,Sa2,whale,notNaive,English,long,animal,1.0986123
4,Sa2,leek,notNaive,English,short,plant,0
0,Sa2,wasp,notNaive,English,short,animal,1.3862944
3,Sa2,cat,notNaive,English,short,animal,2.7725887
6,Sa2,vulture,notNaive,English,long,animal,0
4,Sa2,apple,notNaive,English,long,plant,1.0986123
5,Sa2,banana,notNaive,English,long,plant,0
2,Sa2,avocado,notNaive,English,long,plant,0
4,Sa2,dog,notNaive,English,short,animal,3.1354942
2,Sa2,beetroot,notNaive,English,long,plant,0
1,Sa2,almond,notNaive,English,long,plant,0
2,Sa2,hedgehog,notNaive,English,long,animal,0
3,Sa2,swan,notNaive,English,short,animal,1.3862944
1,Sa2,blueberry,notNaive,English,long,plant,0
7,Sa2,crocodile,notNaive,English,long,animal,0
8,Sa2,moose,notNaive,English,long,animal,0
2,Sa2,broccoli,notNaive,English,long,plant,0
5,Sa2,pig,notNaive,English,short,animal,2.7725887
4,Sa2,stork,notNaive,English,long,animal,0
3,Sa2,apricot,notNaive,English,long,plant,0
4,Sa2,donkey,notNaive,English,long,animal,0
1,Sa2,grape,notNaive,English,long,plant,1.0986123
5,Sa2,melon,notNaive,English,long,plant,1.0986123
5,Sa2,lion,notNaive,English,short,animal,1.0986123
7,Sa2,elephant,notNaive,English,long,animal,0.6931472
3,Sa2,beaver,notNaive,English,long,animal,0
3,Sa2,woodpecker,notNaive,English,long,animal,0
2,Sa2,potato,notNaive,English,long,plant,0
6,Sa2,lettuce,notNaive,English,long,plant,0
2,Sa2,strawberry,notNaive,English,long,plant,0
2,Sa2,squid,notNaive,English,long,animal,0
3,Il,spider,notNaive,notEnglish,long,animal,0.6931472
2,Il,melon,notNaive,notEnglish,long,plant,1.0986123
2,Il,banana,notNaive,notEnglish,long,plant,0
5,Il,badger,notNaive,notEnglish,long,animal,0.6931472
2,Il,butterfly,notNaive,notEnglish,long,animal,0
2,Il,pigeon,notNaive,notEnglish,long,animal,1.0986123
1,Il,grape,notNaive,notEnglish,long,plant,1.0986123
1,Il,broccoli,notNaive,notEnglish,long,plant,0
4,Il,woodpecker,notNaive,notEnglish,long,animal,0
3,Il,squid,notNaive,notEnglish,long,animal,0
4,Il,swan,notNaive,notEnglish,short,animal,1.3862944
2,Il,mushroom,notNaive,notEnglish,long,plant,0.6931472
4,Il,asparagus,notNaive,notEnglish,long,plant,0
5,Il,goose,notNaive,notEnglish,long,animal,1.7917595
5,Il,vulture,notNaive,notEnglish,long,animal,0
5,Il,bunny,notNaive,notEnglish,long,animal,0
4,Il,lion,notNaive,notEnglish,short,animal,1.0986123
2,Il,leek,notNaive,notEnglish,short,plant,0
4,Il,mole,notNaive,notEnglish,short,animal,1.0986123
2,Il,beetroot,notNaive,notEnglish,long,plant,0
3,Il,frog,notNaive,notEnglish,short,animal,2.0794415
5,Il,moose,notNaive,notEnglish,long,animal,0
3,Il,stork,notNaive,notEnglish,long,animal,0
3,Il,hedgehog,notNaive,notEnglish,long,animal,0
6,Il,shark,notNaive,notEnglish,long,animal,0.6931472
3,Il,pear,notNaive,notEnglish,short,plant,0
3,Il,radish,notNaive,notEnglish,long,plant,0.6931472
7,Il,horse,notNaive,notEnglish,long,animal,3.3322045
3,Il,owl,notNaive,notEnglish,short,animal,1.3862944
3,Il,apricot,notNaive,notEnglish,long,plant,0
4,Il,snake,notNaive,notEnglish,long,animal,1.6094379
2,Il,bee,notNaive,notEnglish,short,animal,1.7917595
1,Il,blueberry,notNaive,notEnglish,long,plant,0
5,Il,camel,notNaive,notEnglish,long,animal,0.6931472
2,Il,cucumber,notNaive,notEnglish,long,plant,0
3,Il,chicken,notNaive,notEnglish,long,animal,1.0986123
6,Il,crocodile,notNaive,notEnglish,long,animal,0
3,Il,potato,notNaive,notEnglish,long,plant,0
0,Il,peanut,notNaive,notEnglish,long,plant,0.6931472
7,Il,whale,notNaive,notEnglish,long,animal,1.0986123
4,Il,monkey,notNaive,notEnglish,long,animal,0
5,Il,beaver,notNaive,notEnglish,long,animal,0
3,Il,orange,notNaive,notEnglish,long,plant,1.3862944
2,Il,bat,notNaive,notEnglish,short,animal,2.1972246
2,Il,ant,notNaive,notEnglish,short,animal,1.3862944
6,Il,dolphin,notNaive,notEnglish,long,animal,0
6,Il,elephant,notNaive,notEnglish,long,animal,0.6931472
4,Il,pig,notNaive,notEnglish,short,animal,2.7725887
2,Il,magpie,notNaive,notEnglish,long,animal,0
3,Il,mustard,notNaive,notEnglish,long,plant,0
6,Il,reindeer,notNaive,notEnglish,long,animal,0
0,Il,wasp,notNaive,notEnglish,short,animal,1.3862944
1,Il,mouse,notNaive,notEnglish,long,animal,1.9459101
2,Il,olive,notNaive,notEnglish,long,plant,1.0986123
4,Il,sheep,notNaive,notEnglish,long,animal,2.3025851
2,Il,paprika,notNaive,notEnglish,long,plant,0
2,Il,avocado,notNaive,notEnglish,long,plant,0
6,Il,donkey,notNaive,notEnglish,long,animal,0
3,Il,eggplant,notNaive,notEnglish,long,plant,0
1,Il,carrot,notNaive,notEnglish,long,plant,0.6931472
3,Il,cat,notNaive,notEnglish,short,animal,2.7725887
3,Il,dog,notNaive,notEnglish,short,animal,3.1354942
0,Il,almond,notNaive,notEnglish,long,plant,0
2,Il,apple,notNaive,notEnglish,long,plant,1.0986123
4,Il,lettuce,notNaive,notEnglish,long,plant,0
2,Il,strawberry,notNaive,notEnglish,long,plant,0
1,Il,lemon,notNaive,notEnglish,long,plant,0.6931472
1,Il,walnut,notNaive,notEnglish,long,plant,0
0,Il,blackberry,notNaive,notEnglish,long,plant,0.6931472
2,Il,gull,notNaive,notEnglish,short,animal,1.6094379
0,Il,clove,notNaive,notEnglish,long,plant,0
1,Il,gherkin,notNaive,notEnglish,long,plant,0
5,Il,fox,notNaive,notEnglish,short,animal,1.7917595
4,Il,pineapple,notNaive,notEnglish,long,plant,0
1,Il,cherry,notNaive,notEnglish,long,plant,0.6931472
1,Il,tomato,notNaive,notEnglish,long,plant,0
5,Il,goat,notNaive,notEnglish,short,animal,1.9459101
5,Il,eagle,notNaive,notEnglish,long,animal,1.0986123
4,Il,tortoise,notNaive,notEnglish,long,animal,0
4,Il,kiwi,notNaive,notEnglish,short,plant,0
2,Il,squirrel,notNaive,notEnglish,long,animal,0
4,Ab,goose,notNaive,English,long,animal,1.7917595
3,Ab,magpie,notNaive,English,long,animal,0
2,Ab,lemon,notNaive,English,long,plant,0.6931472
2,Ab,snake,notNaive,English,long,animal,1.6094379
1,Ab,olive,notNaive,English,long,plant,1.0986123
4,Ab,tortoise,notNaive,English,long,animal,0
2,Ab,gherkin,notNaive,English,long,plant,0
7,Ab,dolphin,notNaive,English,long,animal,0
3,Ab,chicken,notNaive,English,long,animal,1.0986123
4,Ab,sheep,notNaive,English,long,animal,2.3025851
1,Ab,eggplant,notNaive,English,long,plant,0
0,Ab,ant,notNaive,English,short,animal,1.3862944
3,Ab,carrot,notNaive,English,long,plant,0.6931472
4,Ab,pigeon,notNaive,English,long,animal,1.0986123
0,Ab,paprika,notNaive,English,long,plant,0
2,Ab,spider,notNaive,English,long,animal,0.6931472
3,Ab,owl,notNaive,English,short,animal,1.3862944
7,Ab,shark,notNaive,English,long,animal,0.6931472
2,Ab,blackberry,notNaive,English,long,plant,0.6931472
6,Ab,reindeer,notNaive,English,long,animal,0
2,Ab,bat,notNaive,English,short,animal,2.1972246
3,Ab,fox,notNaive,English,short,animal,1.7917595
1,Ab,tomato,notNaive,English,long,plant,0
2,Ab,walnut,notNaive,English,long,plant,0
3,Ab,mouse,notNaive,English,long,animal,1.9459101
1,Ab,asparagus,notNaive,English,long,plant,0
2,Ab,kiwi,notNaive,English,short,plant,0
3,Ab,mushroom,notNaive,English,long,plant,0.6931472
2,Ab,peanut,notNaive,English,long,plant,0.6931472
3,Ab,bunny,notNaive,English,long,animal,0
4,Ab,mole,notNaive,English,short,animal,1.0986123
2,Ab,pineapple,notNaive,English,long,plant,0
1,Ab,bee,notNaive,English,short,animal,1.7917595
4,Ab,gull,notNaive,English,short,animal,1.6094379
3,Ab,cucumber,notNaive,English,long,plant,0
1,Ab,clove,notNaive,English,long,plant,0
0,Ab,butterfly,notNaive,English,long,animal,0
3,Ab,squirrel,notNaive,English,long,animal,0
4,Ab,goat,notNaive,English,short,animal,1.9459101
4,Ab,eagle,notNaive,English,long,animal,1.0986123
7,Ab,horse,notNaive,English,long,animal,3.3322045
2,Ab,radish,notNaive,English,long,plant,0.6931472
2,Ab,frog,notNaive,English,short,animal,2.0794415
7,Ab,camel,notNaive,English,long,animal,0.6931472
2,Ab,pear,notNaive,English,short,plant,0
4,Ab,badger,notNaive,English,long,animal,0.6931472
6,Ab,monkey,notNaive,English,long,animal,0
3,Ab,orange,notNaive,English,long,plant,1.3862944
2,Ab,mustard,notNaive,English,long,plant,0
1,Ab,cherry,notNaive,English,long,plant,0.6931472
8,Ab,whale,notNaive,English,long,animal,1.0986123
3,Ab,leek,notNaive,English,short,plant,0
2,Ab,wasp,notNaive,English,short,animal,1.3862944
4,Ab,cat,notNaive,English,short,animal,2.7725887
6,Ab,vulture,notNaive,English,long,animal,0
1,Ab,apple,notNaive,English,long,plant,1.0986123
3,Ab,banana,notNaive,English,long,plant,0
1,Ab,avocado,notNaive,English,long,plant,0
6,Ab,dog,notNaive,English,short,animal,3.1354942
3,Ab,beetroot,notNaive,English,long,plant,0
1,Ab,almond,notNaive,English,long,plant,0
3,Ab,hedgehog,notNaive,English,long,animal,0
4,Ab,swan,notNaive,English,short,animal,1.3862944
2,Ab,blueberry,notNaive,English,long,plant,0
7,Ab,crocodile,notNaive,English,long,animal,0
5,Ab,moose,notNaive,English,long,animal,0
1,Ab,broccoli,notNaive,English,long,plant,0
5,Ab,pig,notNaive,English,short,animal,2.7725887
4,Ab,stork,notNaive,English,long,animal,0
0,Ab,apricot,notNaive,English,long,plant,0
5,Ab,donkey,notNaive,English,long,animal,0
2,Ab,grape,notNaive,English,long,plant,1.0986123
2,Ab,melon,notNaive,English,long,plant,1.0986123
6,Ab,lion,notNaive,English,short,animal,1.0986123
8,Ab,elephant,notNaive,English,long,animal,0.6931472
4,Ab,beaver,notNaive,English,long,animal,0
4,Ab,woodpecker,notNaive,English,long,animal,0
3,Ab,potato,notNaive,English,long,plant,0
3,Ab,lettuce,notNaive,English,long,plant,0
2,Ab,strawberry,notNaive,English,long,plant,0
6,Ab,squid,notNaive,English,long,animal,0
3,Ph,donkey,notNaive,notEnglish,long,animal,0
3,Ph,goose,notNaive,notEnglish,long,animal,1.7917595
2,Ph,owl,notNaive,notEnglish,short,animal,1.3862944
2,Ph,hedgehog,notNaive,notEnglish,long,animal,0
2,Ph,vulture,notNaive,notEnglish,long,animal,0
1,Ph,olive,notNaive,notEnglish,long,plant,1.0986123
2,Ph,carrot,notNaive,notEnglish,long,plant,0.6931472
1,Ph,kiwi,notNaive,notEnglish,short,plant,0
2,Ph,blackberry,notNaive,notEnglish,long,plant,0.6931472
0,Ph,blueberry,notNaive,notEnglish,long,plant,0
3,Ph,dolphin,notNaive,notEnglish,long,animal,0
1,Ph,melon,notNaive,notEnglish,long,plant,1.0986123
3,Ph,gull,notNaive,notEnglish,short,animal,1.6094379
2,Ph,squid,notNaive,notEnglish,long,animal,0
2,Ph,tomato,notNaive,notEnglish,long,plant,0
1,Ph,mushroom,notNaive,notEnglish,long,plant,0.6931472
3,Ph,dog,notNaive,notEnglish,short,animal,3.1354942
5,Ph,shark,notNaive,notEnglish,long,animal,0.6931472
5,Ph,elephant,notNaive,notEnglish,long,animal,0.6931472
1,Ph,orange,notNaive,notEnglish,long,plant,1.3862944
3,Ph,leek,notNaive,notEnglish,short,plant,0
5,Ph,lion,notNaive,notEnglish,short,animal,1.0986123
6,Ph,crocodile,notNaive,notEnglish,long,animal,0
3,Ph,pig,notNaive,notEnglish,short,animal,2.7725887
1,Ph,pineapple,notNaive,notEnglish,long,plant,0
3,Ph,swan,notNaive,notEnglish,short,animal,1.3862944
2,Ph,apricot,notNaive,notEnglish,long,plant,0
0,Ph,frog,notNaive,notEnglish,short,animal,2.0794415
2,Ph,lettuce,notNaive,notEnglish,long,plant,0
2,Ph,ant,notNaive,notEnglish,short,animal,1.3862944
1,Ph,cherry,notNaive,notEnglish,long,plant,0.6931472
2,Ph,clove,notNaive,notEnglish,long,plant,0
0,Ph,wasp,notNaive,notEnglish,short,animal,1.3862944
1,Ph,avocado,notNaive,notEnglish,long,plant,0
2,Ph,squirrel,notNaive,notEnglish,long,animal,0
1,Ph,bat,notNaive,notEnglish,short,animal,2.1972246
1,Ph,radish,notNaive,notEnglish,long,plant,0.6931472
1,Ph,butterfly,notNaive,notEnglish,long,animal,0
1,Ph,paprika,notNaive,notEnglish,long,plant,0
3,Ph,sheep,notNaive,notEnglish,long,animal,2.3025851
3,Ph,cat,notNaive,notEnglish,short,animal,2.7725887
4,Ph,reindeer,notNaive,notEnglish,long,animal,0
1,Ph,cucumber,notNaive,notEnglish,long,plant,0
2,Ph,bunny,notNaive,notEnglish,long,animal,0
2,Ph,snake,notNaive,notEnglish,long,animal,1.6094379
2,Ph,beetroot,notNaive,notEnglish,long,plant,0
1,Ph,moose,notNaive,notEnglish,long,animal,0
6,Ph,whale,notNaive,notEnglish,long,animal,1.0986123
2,Ph,pear,notNaive,notEnglish,short,plant,0
2,Ph,mole,notNaive,notEnglish,short,animal,1.0986123
4,Ph,monkey,notNaive,notEnglish,long,animal,0
2,Ph,gherkin,notNaive,notEnglish,long,plant,0
0,Ph,peanut,notNaive,notEnglish,long,plant,0.6931472
1,Ph,badger,notNaive,notEnglish,long,animal,0.6931472
2,Ph,potato,notNaive,notEnglish,long,plant,0
2,Ph,bee,notNaive,notEnglish,short,animal,1.7917595
4,Ph,camel,notNaive,notEnglish,long,animal,0.6931472
1,Ph,walnut,notNaive,notEnglish,long,plant,0
2,Ph,mouse,notNaive,notEnglish,long,animal,1.9459101
3,Ph,eggplant,notNaive,notEnglish,long,plant,0
4,Ph,tortoise,notNaive,notEnglish,long,animal,0
1,Ph,woodpecker,notNaive,notEnglish,long,animal,0
3,Ph,fox,notNaive,notEnglish,short,animal,1.7917595
2,Ph,magpie,notNaive,notEnglish,long,animal,0
1,Ph,banana,notNaive,notEnglish,long,plant,0
1,Ph,grape,notNaive,notEnglish,long,plant,1.0986123
0,Ph,almond,notNaive,notEnglish,long,plant,0
2,Ph,lemon,notNaive,notEnglish,long,plant,0.6931472
1,Ph,strawberry,notNaive,notEnglish,long,plant,0
4,Ph,goat,notNaive,notEnglish,short,animal,1.9459101
5,Ph,horse,notNaive,notEnglish,long,animal,3.3322045
3,Ph,broccoli,notNaive,notEnglish,long,plant,0
2,Ph,asparagus,notNaive,notEnglish,long,plant,0
0,Ph,apple,notNaive,notEnglish,long,plant,1.0986123
3,Ph,eagle,notNaive,notEnglish,long,animal,1.0986123
2,Ph,pigeon,notNaive,notEnglish,long,animal,1.0986123
2,Ph,chicken,notNaive,notEnglish,long,animal,1.0986123
1,Ph,spider,notNaive,notEnglish,long,animal,0.6931472
0,Ph,mustard,notNaive,notEnglish,long,plant,0
2,Ph,stork,notNaive,notEnglish,long,animal,0
4,Ph,beaver,notNaive,notEnglish,long,animal,0
4,CE,dog,notNaive,English,short,animal,3.1354942
1,CE,walnut,notNaive,English,long,plant,0
4,CE,goose,notNaive,English,long,animal,1.7917595
2,CE,pineapple,notNaive,English,long,plant,0
3,CE,kiwi,notNaive,English,short,plant,0
3,CE,strawberry,notNaive,English,long,plant,0
2,CE,woodpecker,notNaive,English,long,animal,0
2,CE,paprika,notNaive,English,long,plant,0
2,CE,peanut,notNaive,English,long,plant,0.6931472
2,CE,apricot,notNaive,English,long,plant,0
3,CE,broccoli,notNaive,English,long,plant,0
3,CE,gherkin,notNaive,English,long,plant,0
6,CE,lion,notNaive,English,short,animal,1.0986123
8,CE,reindeer,notNaive,English,long,animal,0
3,CE,eggplant,notNaive,English,long,plant,0
4,CE,swan,notNaive,English,short,animal,1.3862944
2,CE,radish,notNaive,English,long,plant,0.6931472
4,CE,frog,notNaive,English,short,animal,2.0794415
8,CE,shark,notNaive,English,long,animal,0.6931472
3,CE,badger,notNaive,English,long,animal,0.6931472
7,CE,moose,notNaive,English,long,animal,0
